MarkettypeID	TradingDate	Portfolios	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2	RMW1	RMW2	CMA1	CMA2
P9709	2006-06-19	2	.015953	.016953	.001069	.001131	-.003134	-.003480	-.003762	-.004326	.002638	.003308
P9709	2006-06-19	3	.015953	.016953	.000746	.000335	-.003690	-.004452	-.002491	-.002448	.000622	.001397
P9709	2006-06-19	1	.015953	.016953	.000997	.000895	-.005535	-.005913	-.004046	-.004752	.004653	.005357
P9709	2006-06-16	3	.029953	.030953	-.003748	-.003190	-.000922	-.000365	-.000909	-.001136	-.003725	-.004385
P9709	2006-06-16	2	.029953	.030953	-.004431	-.004117	.002002	.003549	.001234	.001703	-.005231	-.006256
P9709	2006-06-16	1	.029953	.030953	-.004595	-.004246	.002956	.004114	.002092	.003134	-.002478	-.002847
P9709	2006-06-15	1	.001953	.001953	.002330	.001952	.000221	-.001111	.001611	.001591	-.005000	-.005027
P9709	2006-06-15	3	.001953	.001953	.003717	.003301	.000616	-.000603	-.003098	-.002991	-.002082	-.002133
P9709	2006-06-15	2	.001953	.001953	.002462	.002096	.000525	-.000285	-.000256	.000233	-.001852	-.001761
P9709	2006-06-14	1	-.012048	-.013048	.011630	.011722	-.001532	-.002145	-.006354	-.005970	.007647	.006202
P9709	2006-06-14	2	-.012048	-.013048	.012509	.012789	-.000466	-.001159	-.001875	-.000541	.001182	.000664
P9709	2006-06-14	3	-.012048	-.013048	.012050	.013372	.003542	.003958	-.002135	-.000176	-.000015	.000091
P9709	2006-06-13	2	-.000048	-.002048	.008839	.009735	-.002311	-.004271	-.004395	-.006124	-.000508	.000932
P9709	2006-06-13	1	-.000048	-.002048	.008398	.009092	-.004992	-.006578	-.003991	-.006150	-.000093	-.000616
P9709	2006-06-13	3	-.000048	-.002048	.006571	.006739	-.001828	-.002174	-.003563	-.004271	.000354	.000413
P9709	2006-06-12	2	.002953	.002953	-.003140	-.003160	.000401	-.000716	.003903	.003542	-.003618	-.003309
P9709	2006-06-12	3	.002953	.002953	-.001821	-.001653	.003400	.002767	.003369	.003225	.002248	.000958
P9709	2006-06-12	1	.002953	.002953	-.003240	-.003409	.000275	-.000719	.004184	.003345	-.006454	-.007255
P9709	2006-06-09	1	-.025048	-.025048	-.002404	-.001755	-.001212	-.002261	.008712	.006825	-.004682	-.004062
P9709	2006-06-09	2	-.025048	-.025048	-.002545	-.001838	-.002010	-.002787	.005772	.004491	-.001899	-.001536
P9709	2006-06-09	3	-.025048	-.025048	-.002911	-.002690	.001768	.000776	.005874	.004521	-.000771	-.001749
P9709	2006-06-08	3	.000953	.000953	-.006341	-.005782	.002124	.003304	.006798	.007569	-.005776	-.005193
P9709	2006-06-08	2	.000953	.000953	-.007742	-.007064	.000615	.000142	.008954	.008622	-.009824	-.008237
P9709	2006-06-08	1	.000953	.000953	-.008563	-.007754	-.000970	-.001750	.011792	.012555	-.011262	-.010173
P9709	2006-06-07	1	-.062048	-.060048	-.011331	-.013269	-.003260	-.000572	.012517	.014450	.007891	.009955
P9709	2006-06-07	3	-.062048	-.060048	-.008980	-.009780	-.004197	-.002993	.012144	.013900	.005532	.005192
P9709	2006-06-07	2	-.062048	-.060048	-.012619	-.015055	-.004757	-.003236	.009688	.011580	.003404	.003462
P9709	2006-06-06	1	-.004048	-.003048	-.001993	-.002987	-.006354	-.006181	-.002811	-.002714	.010931	.010431
P9709	2006-06-06	2	-.004048	-.003048	-.002369	-.003634	-.004877	-.005214	-.004772	-.005371	.003040	.002824
P9709	2006-06-06	3	-.004048	-.003048	-.004051	-.005277	-.002814	-.003489	-.003870	-.004235	.000872	.001583
P9709	2006-06-05	2	.013953	.011953	.011660	.012503	.003586	.002665	-.007695	-.006954	.008656	.008841
P9709	2006-06-05	1	.013953	.011953	.011107	.011673	.003095	.001843	-.010398	-.010146	.013117	.013137
P9709	2006-06-05	3	.013953	.011953	.010513	.011247	.005215	.005312	-.006063	-.005383	.007797	.007565
P9709	2006-06-02	2	-.008048	-.010048	.012469	.013768	-.002916	-.003341	-.011484	-.011229	.009020	.008503
P9709	2006-06-02	3	-.008048	-.010048	.007788	.008799	-.003979	-.003052	-.011429	-.010690	.004546	.005349
P9709	2006-06-02	1	-.008048	-.010048	.011976	.013398	-.005645	-.006148	-.019572	-.019212	.010200	.007867
P9709	2006-06-01	1	.031953	.030953	.017227	.018946	-.005525	-.007489	-.020389	-.020429	.006226	.005555
P9709	2006-06-01	2	.031953	.030953	.018004	.019871	-.002030	-.003029	-.013252	-.013506	.003991	.003483
P9709	2006-06-01	3	.031953	.030953	.012450	.013984	-.002776	-.003265	-.013522	-.013302	-.001081	-.000435
P9709	2006-05-31	2	-.010048	-.010048	.013781	.013517	.002986	.002996	-.012105	-.011310	.007445	.005699
P9709	2006-05-31	1	-.010048	-.010048	.013676	.013587	.003104	.002519	-.014687	-.013354	.010454	.008616
P9709	2006-05-31	3	-.010048	-.010048	.010268	.010619	.001947	.002368	-.010956	-.010522	.002277	.001569
P9709	2006-05-30	2	.010953	.007953	.013322	.013765	-.007956	-.009866	-.006579	-.007766	.001239	.001662
P9709	2006-05-30	1	.010953	.007953	.013542	.013403	-.011983	-.015215	-.004071	-.005265	-.002247	-.001960
P9709	2006-05-30	3	.010953	.007953	.011884	.011449	-.007677	-.009157	-.007086	-.007235	-.003399	-.003298
P9709	2006-05-29	1	.027953	.025953	.010916	.011521	-.002963	-.005520	-.009277	-.009879	.001321	.001475
P9709	2006-05-29	2	.027953	.025953	.010519	.011063	-.000171	-.001921	-.005976	-.006606	.004017	.005569
P9709	2006-05-29	3	.027953	.025953	.010700	.010903	-.000477	-.001990	-.005842	-.006150	.002321	.003310
P9709	2006-05-26	1	.019953	.017953	.010229	.011438	-.002878	-.004450	-.006837	-.008501	-.000126	.000034
P9709	2006-05-26	2	.019953	.017953	.010774	.012464	-.003301	-.003969	-.005693	-.006605	.001343	.001493
P9709	2006-05-26	3	.019953	.017953	.008664	.009691	-.003150	-.004199	-.007426	-.008348	-.002532	-.002247
P9709	2006-05-25	2	.004953	.003953	.014187	.015509	-.000891	-.001199	-.005799	-.007508	-.000833	-.000911
P9709	2006-05-25	3	.004953	.003953	.014405	.015386	.002422	.001945	-.007475	-.009007	-.002292	-.002520
P9709	2006-05-25	1	.004953	.003953	.013249	.013777	-.006881	-.007436	-.009051	-.012151	-.000013	-.000351
P9709	2006-05-24	2	-.009048	-.009048	-.005905	-.005045	-.007240	-.006588	.008133	.008243	-.000140	.001204
P9709	2006-05-24	1	-.009048	-.009048	-.004648	-.003835	-.007734	-.006427	.016830	.016873	-.002566	.000100
P9709	2006-05-24	3	-.009048	-.009048	-.000579	.001105	-.005257	-.006863	.008780	.010179	.002901	.004554
P9709	2006-05-23	2	-.042048	-.038048	-.003497	-.006100	-.001150	.000579	.001085	.004877	.007056	.004334
P9709	2006-05-23	1	-.042048	-.038048	-.002557	-.004241	.002731	.003983	.002237	.006595	.013058	.011528
P9709	2006-05-23	3	-.042048	-.038048	.000434	.000039	-.007112	-.006919	.001358	.003540	.007008	.006270
P9709	2006-05-22	1	.005953	.002953	.021541	.023434	.002267	.000535	-.020404	-.019724	.015074	.013341
P9709	2006-05-22	2	.005953	.002953	.022635	.024420	.002242	.000769	-.013377	-.013555	.011204	.012262
P9709	2006-05-22	3	.005953	.002953	.017937	.018658	.001841	.001402	-.011891	-.012263	.006987	.006983
P9709	2006-05-19	1	.029953	.031953	.001348	.001122	.008362	.007605	.004686	.007055	.012043	.015086
P9709	2006-05-19	2	.029953	.031953	.001806	.001832	.004559	.003522	.005876	.008301	.008075	.008442
P9709	2006-05-19	3	.029953	.031953	.000518	.001882	.006499	.005104	.008801	.010389	.008617	.008512
P9709	2006-05-18	1	-.000048	-.003048	.008876	.009584	-.005702	-.005225	-.019629	-.021772	.005511	.007492
P9709	2006-05-18	2	-.000048	-.003048	.009192	.010244	-.001797	.000493	-.015278	-.016030	.008051	.010569
P9709	2006-05-18	3	-.000048	-.003048	.002571	.003369	-.004075	-.002419	-.013983	-.014825	.002126	.003233
P9709	2006-05-17	2	.007953	.008953	.011376	.011633	.009974	.010071	-.005614	-.006215	.005877	.004523
P9709	2006-05-17	1	.007953	.008953	.010616	.011246	.009898	.011454	-.009008	-.008353	.010037	.008984
P9709	2006-05-17	3	.007953	.008953	.009107	.009335	.010410	.011673	-.003234	-.004795	.005331	.003274
P9709	2006-05-16	1	-.031048	-.031048	-.009863	-.011128	-.011524	-.013012	-.010285	-.013453	-.007167	-.006647
P9709	2006-05-16	2	-.031048	-.031048	-.009198	-.009995	-.007331	-.009413	-.004521	-.006171	-.002413	.000501
P9709	2006-05-16	3	-.031048	-.031048	-.013431	-.014832	-.010578	-.011789	-.006953	-.007967	-.008733	-.007494
P9709	2006-05-15	3	.051953	.049953	.003768	.004932	.004551	.004782	.000339	.001608	-.009190	-.008000
P9709	2006-05-15	1	.051953	.049953	.003469	.005061	.002908	.000973	-.002849	-.003260	-.007794	-.006308
P9709	2006-05-15	2	.051953	.049953	.004962	.006966	.004504	.003713	.001331	.001621	-.008786	-.006600
P9709	2006-05-12	3	.045953	.050953	.001461	.002078	.001364	.001532	-.001388	.000100	-.003492	-.004568
P9709	2006-05-12	2	.045953	.050953	-.001162	-.001919	.005063	.006572	-.000729	.001489	-.005597	-.009245
P9709	2006-05-12	1	.045953	.050953	-.000923	-.001799	.006481	.007352	.002282	.004202	-.003446	-.004374
P9709	2006-05-11	1	-.006048	-.007048	.005143	.005880	-.000648	-.001152	-.009380	-.006606	.006969	.006704
P9709	2006-05-11	3	-.006048	-.007048	.000787	.002211	-.009924	-.010069	-.011922	-.009271	-.001941	.000049
P9709	2006-05-11	2	-.006048	-.007048	.004347	.004950	-.003353	-.003508	-.011028	-.008807	.004864	.005245
P9709	2006-05-10	3	.014953	.012953	.008811	.008616	-.001755	-.003585	-.008715	-.009996	-.004468	-.003751
P9709	2006-05-10	2	.014953	.012953	.008183	.008436	-.002803	-.004744	-.007165	-.008894	-.001327	-.000313
P9709	2006-05-10	1	.014953	.012953	.007265	.007209	-.000882	-.003163	-.008558	-.011025	.000814	.001609
P9709	2006-05-09	2	.031953	.030953	.006189	.006907	.001367	.000442	-.004689	-.005199	-.000984	-.000458
P9709	2006-05-09	1	.031953	.030953	.005342	.005529	-.003847	-.004671	-.005461	-.007139	.001905	.002035
P9709	2006-05-09	3	.031953	.030953	.004680	.004496	.000496	-.000682	-.004625	-.004679	-.006030	-.004777
P9709	2006-05-08	1	.049953	.050953	-.010306	-.010178	.004711	.006477	.005817	.006167	-.004159	-.002471
P9709	2006-05-08	3	.049953	.050953	-.008605	-.008422	.003149	.003211	.005853	.006105	-.003949	-.003974
P9709	2006-05-08	2	.049953	.050953	-.010394	-.010573	.002681	.003687	.005805	.006071	-.005995	-.005295
P9709	2006-04-28	2	.015953	.017953	-.006516	-.007368	-.000106	-.000842	-.001483	.000089	.000919	-.001804
P9709	2006-04-28	3	.015953	.017953	-.008908	-.009395	-.000350	-.000445	-.002503	-.001048	-.001251	-.001447
P9709	2006-04-28	1	.015953	.017953	-.006639	-.007348	.003632	.004635	-.001484	.000616	-.000845	-.002880
P9709	2006-04-27	2	.002953	.000953	.002719	.003238	.000153	-.000370	-.005275	-.005283	.003683	.003738
P9709	2006-04-27	1	.002953	.000953	.002514	.002781	-.002320	-.002949	-.005728	-.005613	.004668	.006909
P9709	2006-04-27	3	.002953	.000953	-.000011	.000147	.002077	.001424	-.004052	-.004045	.000639	.000811
P9709	2006-04-26	2	.013953	.014953	-.000806	-.001356	.003026	.002611	-.006295	-.006339	.003100	.001494
P9709	2006-04-26	3	.013953	.014953	-.003523	-.004323	.002174	.001886	-.006273	-.007044	-.001007	-.001444
P9709	2006-04-26	1	.013953	.014953	-.000632	-.001374	.000427	.000295	-.005241	-.005206	.001036	-.000425
P9709	2006-04-25	2	-.001048	-.005048	-.001614	.000319	-.011251	-.012499	.002704	.000577	-.003401	-.002875
P9709	2006-04-25	1	-.001048	-.005048	-.002266	-.000923	-.008100	-.011133	.004954	.002528	-.002769	-.001833
P9709	2006-04-25	3	-.001048	-.005048	-.000973	-.001174	-.009707	-.010897	.001961	.000847	-.003119	-.004075
P9709	2006-04-24	1	-.007048	-.007048	-.015270	-.016076	.007130	.008038	.009969	.007581	-.011608	-.007785
P9709	2006-04-24	2	-.007048	-.007048	-.015202	-.015895	.003492	.005042	.006557	.004558	-.010210	-.008475
P9709	2006-04-24	3	-.007048	-.007048	-.013011	-.013588	.005667	.007447	.006642	.006481	-.008768	-.007908
P9709	2006-04-21	2	.016953	.021953	-.010538	-.013811	.010906	.011912	.007147	.008008	-.007819	-.009488
P9709	2006-04-21	3	.016953	.021953	-.007148	-.009352	.009329	.009145	.006172	.006444	-.004306	-.004674
P9709	2006-04-21	1	.016953	.021953	-.010261	-.013350	.017401	.018832	.010742	.011320	-.008027	-.008317
P9709	2006-04-20	1	-.007048	-.008048	-.010073	-.009311	-.001016	-.002345	.001138	-.002227	-.006258	-.005700
P9709	2006-04-20	3	-.007048	-.008048	-.009020	-.008653	-.000504	-.001933	.001373	.000985	-.002562	-.002728
P9709	2006-04-20	2	-.007048	-.008048	-.009681	-.008284	-.001678	-.003381	.001243	-.000339	-.004320	-.003933
P9709	2006-04-19	1	.012953	.013953	-.013479	-.013657	-.004467	-.003876	.013863	.013422	-.009347	-.009985
P9709	2006-04-19	3	.012953	.013953	-.010977	-.011593	.000240	.001006	.007401	.006844	-.006831	-.007609
P9709	2006-04-19	2	.012953	.013953	-.014238	-.014254	-.001652	.000108	.010562	.010326	-.010029	-.010386
P9709	2006-04-18	1	.005953	.005953	-.006205	-.006722	.002751	.003147	.005975	.003806	-.005458	-.005447
P9709	2006-04-18	2	.005953	.005953	-.006947	-.007472	.002078	.002188	.004384	.003303	-.001151	.000376
P9709	2006-04-18	3	.005953	.005953	-.006670	-.007516	.002049	.001957	.005143	.004826	.000172	.000749
P9709	2006-04-17	1	.010953	.015953	-.001327	-.002678	.007831	.009845	.005806	.007551	-.000020	.001587
P9709	2006-04-17	3	.010953	.015953	.000656	.000605	.004672	.005565	.005320	.005876	-.002853	-.003872
P9709	2006-04-17	2	.010953	.015953	-.000805	-.002321	.006149	.008044	.006659	.008700	-.005648	-.007504
P9709	2006-04-14	1	.026953	.026953	-.002296	-.001550	.003519	.003355	.008660	.007189	-.002624	-.002178
P9709	2006-04-14	2	.026953	.026953	-.002230	-.001258	.000189	-.000193	.007130	.006951	.000601	.000217
P9709	2006-04-14	3	.026953	.026953	-.002248	-.001930	-.002182	-.002990	.009869	.010003	.003203	.003351
P9709	2006-04-13	1	-.026048	-.025048	-.005615	-.004933	-.001278	.001949	.000644	.001390	.005081	.005436
P9709	2006-04-13	3	-.026048	-.025048	-.004687	-.004260	-.002567	-.001207	.000362	-.000126	.001347	.001357
P9709	2006-04-13	2	-.026048	-.025048	-.005745	-.005490	-.000296	.002288	.001507	.001506	.002113	.002407
P9709	2006-04-12	2	-.003048	-.002048	.007053	.007309	.002998	.002983	-.005880	-.004424	.001842	.002819
P9709	2006-04-12	3	-.003048	-.002048	.005725	.005960	.001815	.001934	-.006716	-.004811	.000943	.002428
P9709	2006-04-12	1	-.003048	-.002048	.006523	.006964	.002804	.002575	-.008265	-.007526	.003996	.004075
P9709	2006-04-11	1	.004953	.004953	-.004142	-.003566	-.002879	-.002723	.003257	.002716	.002745	.003947
P9709	2006-04-11	2	.004953	.004953	-.003993	-.003457	-.001672	-.001723	.000206	-.000962	.000246	.001882
P9709	2006-04-11	3	.004953	.004953	-.003514	-.003350	.000238	-.000628	-.000403	-.001457	.000208	.001162
P9709	2006-04-10	3	.018953	.017953	.002413	.003111	.003134	.002623	-.005623	-.005436	-.000517	-.000156
P9709	2006-04-10	2	.018953	.017953	.004839	.005899	.000852	-.001047	-.006564	-.006896	.001983	.001594
P9709	2006-04-10	1	.018953	.017953	.004510	.005289	-.001689	-.003822	-.004989	-.005018	.005142	.004155
P9709	2006-04-07	3	.004953	.003953	.008897	.008295	.002079	.001080	-.009156	-.009610	.001556	.002137
P9709	2006-04-07	2	.004953	.003953	.011565	.012253	.004632	.003538	-.009925	-.010308	.002999	.003851
P9709	2006-04-07	1	.004953	.003953	.010521	.010660	.005652	.003722	-.011035	-.011708	.008189	.010476
P9709	2006-04-06	2	.003953	.002953	-.004448	-.002593	-.000557	-.000939	-.005184	-.005147	.003661	.003595
P9709	2006-04-06	3	.003953	.002953	-.005606	-.004664	-.002416	-.003203	-.004990	-.004502	.002582	.002261
P9709	2006-04-06	1	.003953	.002953	-.004258	-.002487	-.000416	-.000903	-.004389	-.003761	.002519	.002456
P9709	2006-04-05	1	.011953	.011953	-.000892	-.000842	-.000800	-.000826	.007309	.007009	-.004276	-.002493
P9709	2006-04-05	3	.011953	.011953	-.000141	-.000268	.001046	.000962	.003113	.002480	-.003374	-.003028
P9709	2006-04-05	2	.011953	.011953	-.000942	-.000925	-.000561	-.000315	.004075	.002921	-.004392	-.003440
P9709	2006-04-04	2	.010953	.009953	.001803	.002805	.000887	-.001028	-.000930	-.002249	.003097	.002982
P9709	2006-04-04	1	.010953	.009953	.001346	.001763	.002105	.001080	-.001165	-.002780	.001659	.002461
P9709	2006-04-04	3	.010953	.009953	.001069	.001764	.003336	.002932	.000751	-.000036	.005075	.004849
P9709	2006-04-03	2	.023953	.022953	-.002379	-.001261	.002318	.001374	.006219	.005626	-.007931	-.007075
P9709	2006-04-03	3	.023953	.022953	-.001996	-.001381	.003597	.003208	.005266	.005059	-.004340	-.004161
P9709	2006-04-03	1	.023953	.022953	-.002075	-.001443	.001810	.001030	.008698	.007255	-.013420	-.011614
P9709	2006-03-31	1	.006953	.004953	-.000049	.000870	-.000654	-.001691	.002646	.001340	-.004625	-.004594
P9709	2006-03-31	3	.006953	.004953	.001768	.002669	.001448	.001383	.002968	.002154	-.001808	-.002314
P9709	2006-03-31	2	.006953	.004953	.000790	.002100	.000830	.000349	.002497	.001163	-.002895	-.003200
P9709	2006-03-30	2	-.011048	-.010048	-.001891	-.001852	-.003255	-.003398	.001560	.001629	-.000130	-.000233
P9709	2006-03-30	1	-.011048	-.010048	-.001880	-.001901	-.003791	-.003863	.002279	.002492	-.001360	-.001486
P9709	2006-03-30	3	-.011048	-.010048	-.000783	-.000589	-.003661	-.003645	.001457	.001685	.000536	.000281
P9709	2006-03-29	2	.008953	.008953	-.006085	-.006563	.001889	.002225	.004705	.004138	-.002245	-.000773
P9709	2006-03-29	3	.008953	.008953	-.004671	-.005268	.004951	.005253	.005007	.004937	-.000612	.000108
P9709	2006-03-29	1	.008953	.008953	-.005841	-.006467	.000676	.000692	.006936	.005647	-.004333	-.003094
P9709	2006-03-28	3	.005953	.004953	.001205	.002991	-.003639	-.003904	.000185	.000213	.002051	.002552
P9709	2006-03-28	2	.005953	.004953	.001204	.003085	-.004409	-.005131	-.000385	-.000954	.002317	.003393
P9709	2006-03-28	1	.005953	.004953	.000742	.002533	-.005354	-.006175	-.002705	-.003189	.002713	.004019
P9709	2006-03-27	1	.007953	.004953	.003931	.004711	-.008704	-.009920	-.003567	-.005431	-.000966	-.001078
P9709	2006-03-27	3	.007953	.004953	.004692	.004648	-.004254	-.004781	-.004106	-.005375	-.000185	.000037
P9709	2006-03-27	2	.007953	.004953	.004867	.006195	-.005429	-.006225	-.003994	-.005835	-.000790	-.000014
P9709	2006-03-24	2	-.007048	-.006048	-.002825	-.003451	.001303	.001863	.003164	.003854	.001144	.001102
P9709	2006-03-24	1	-.007048	-.006048	-.002719	-.003211	.000998	.001000	.003192	.004245	.002166	.001870
P9709	2006-03-24	3	-.007048	-.006048	-.002284	-.002541	-.000036	.000469	.003992	.004261	.001666	.001321
P9709	2006-03-23	2	.004953	.005953	.007628	.007876	.000860	.001780	.000722	.000461	.000305	-.000522
P9709	2006-03-23	3	.004953	.005953	.006554	.006671	-.000025	.000788	.001201	.000717	.000522	.000399
P9709	2006-03-23	1	.004953	.005953	.008021	.008273	-.000151	.000344	.002294	.001965	-.001414	-.001359
P9709	2006-03-22	3	.008953	.006953	.004469	.004816	.003725	.002482	-.002445	-.001970	-.003316	-.002790
P9709	2006-03-22	2	.008953	.006953	.004371	.005197	.002424	.000945	-.001645	-.001982	-.003509	-.002670
P9709	2006-03-22	1	.008953	.006953	.003782	.004306	.002908	.001072	-.001265	-.002591	-.004081	-.003524
P9709	2006-03-21	1	.002953	.002953	-.000544	-.001204	-.002715	-.003583	-.001889	-.002398	-.000708	-.000605
P9709	2006-03-21	3	.002953	.002953	.000224	-.000632	-.002805	-.003419	-.001576	-.001476	-.001251	-.001329
P9709	2006-03-21	2	.002953	.002953	-.000123	-.000540	-.002004	-.002484	-.001345	-.001452	-.001182	-.001420
P9709	2006-03-20	1	.016953	.016953	-.001933	-.001678	.001367	.002539	.002910	.002641	-.001479	-.000969
P9709	2006-03-20	2	.016953	.016953	-.001843	-.001638	-.000167	.000450	.003025	.002804	-.002374	-.002613
P9709	2006-03-20	3	.016953	.016953	-.000164	.000139	-.000839	-.000466	.002494	.002228	-.001080	-.001348
P9709	2006-03-17	3	-.004048	-.004048	.000809	.001852	-.000403	.000045	.001035	.000842	.001660	.001052
P9709	2006-03-17	1	-.004048	-.004048	.001620	.002686	.000305	.000542	-.000354	-.001071	.003352	.003917
P9709	2006-03-17	2	-.004048	-.004048	.001568	.002588	-.001423	-.001527	.000310	-.000274	.001282	.000990
P9709	2006-03-16	3	-.000048	-.001048	.002411	.002580	.002008	.001586	-.000111	-.000646	-.001314	-.001278
P9709	2006-03-16	2	-.000048	-.001048	.001967	.002499	.001224	.001255	-.000521	-.000924	-.002338	-.002795
P9709	2006-03-16	1	-.000048	-.001048	.001673	.002000	-.000217	-.000248	.000728	.000072	-.001527	-.001576
P9709	2006-03-15	3	.014953	.015953	-.002620	-.002461	-.000040	-.000251	.001237	.001179	-.002658	-.003009
P9709	2006-03-15	1	.014953	.015953	-.003339	-.003389	.002567	.002593	.001738	.002097	-.003441	-.003415
P9709	2006-03-15	2	.014953	.015953	-.003580	-.003631	.001208	.001368	.002040	.002268	-.002809	-.003819
P9709	2006-03-14	1	-.000048	-.000048	.001648	.001714	.000109	-.000623	-.002291	-.002779	.001690	.003069
P9709	2006-03-14	3	-.000048	-.000048	.000164	.000166	-.001787	-.001659	-.002210	-.002323	-.000409	-.000223
P9709	2006-03-14	2	-.000048	-.000048	.001892	.002043	-.001722	-.001818	-.002060	-.002231	.000942	.001521
P9709	2006-03-13	2	.013953	.013953	-.003661	-.003574	.001221	.002806	.004728	.004424	-.005242	-.005935
P9709	2006-03-13	3	.013953	.013953	-.001648	-.001414	-.000672	-.000322	.004448	.003758	-.004081	-.004242
P9709	2006-03-13	1	.013953	.013953	-.003362	-.003184	.002632	.004044	.006797	.006423	-.005604	-.005386
P9709	2006-03-10	2	.002953	.000953	-.002689	-.002016	-.003599	-.004744	.001407	.000029	.000760	.001908
P9709	2006-03-10	1	.002953	.000953	-.002290	-.001673	-.004329	-.004812	.002234	.001028	-.003204	-.003049
P9709	2006-03-10	3	.002953	.000953	-.003187	-.003229	-.001848	-.001942	.002458	.001882	.001783	.001900
P9709	2006-03-09	1	-.005048	-.005048	-.002239	-.001787	.002053	.002216	.005273	.007101	.002133	.002045
P9709	2006-03-09	2	-.005048	-.005048	-.002813	-.002900	.000554	.000312	.002315	.003334	.001386	.001812
P9709	2006-03-09	3	-.005048	-.005048	-.002701	-.002324	.002169	.002846	.003188	.004425	.002186	.002184
P9709	2006-03-08	3	-.009048	-.010048	.003794	.004107	.000819	.000571	-.005104	-.004258	.000698	.000630
P9709	2006-03-08	1	-.009048	-.010048	.003458	.003588	-.002809	-.003543	-.008098	-.007374	.001349	-.000132
P9709	2006-03-08	2	-.009048	-.010048	.004492	.004886	-.001293	-.002252	-.004943	-.004177	.001431	.001582
P9709	2006-03-07	1	-.030048	-.029048	-.001502	-.001180	-.001405	-.001199	.002345	.004577	.000621	-.000833
P9709	2006-03-07	2	-.030048	-.029048	-.001950	-.001934	-.000408	-.000370	.000103	.000735	.002047	.001733
P9709	2006-03-07	3	-.030048	-.029048	-.003274	-.002843	.000028	.000229	.002217	.002808	.002996	.002762
P9709	2006-03-06	1	-.004048	-.004048	-.000340	-.000363	.006503	.006080	.002556	.003088	.001246	.002153
P9709	2006-03-06	2	-.004048	-.004048	-.000100	-.000019	.003865	.003619	.000438	.000602	.001707	.002341
P9709	2006-03-06	3	-.004048	-.004048	-.000177	.000386	.004738	.004903	.002058	.002171	.001884	.002338
P9709	2006-03-03	1	.005953	.006953	-.005744	-.005692	.002469	.002283	.004908	.004881	.001679	.001320
P9709	2006-03-03	2	.005953	.006953	-.006163	-.006261	-.000071	.000277	.003928	.004212	.001333	.000131
P9709	2006-03-03	3	.005953	.006953	-.006196	-.005988	-.003409	-.003893	.003736	.003254	.001304	.000705
P9709	2006-03-02	1	-.020048	-.020048	-.002058	-.001997	.001258	.001398	.003039	.003831	.000091	-.000116
P9709	2006-03-02	2	-.020048	-.020048	-.002542	-.002541	-.000398	-.000831	.002135	.002687	.003965	.003507
P9709	2006-03-02	3	-.020048	-.020048	-.004057	-.004161	-.002818	-.003608	.004150	.004798	.004203	.004183
P9709	2006-03-01	1	.006953	.006953	-.000085	.000418	-.001756	-.002800	-.001721	-.001731	-.003855	-.003204
P9709	2006-03-01	2	.006953	.006953	.000321	.001156	-.000764	-.001228	-.000410	-.000621	-.003045	-.002871
P9709	2006-03-01	3	.006953	.006953	-.000095	.000327	-.000762	-.000864	-.001315	-.001079	-.002609	-.002669
P9709	2006-02-28	1	.002953	.001953	-.000805	-.000396	-.006343	-.006798	-.002014	-.002986	-.000002	-.000283
P9709	2006-02-28	2	.002953	.001953	-.000747	-.000140	-.003630	-.003801	-.000017	-.000614	.003453	.004024
P9709	2006-02-28	3	.002953	.001953	-.001462	-.001455	-.003416	-.003886	.000971	.000495	.002865	.003071
P9709	2006-02-27	1	-.002048	.000953	.001168	-.000743	.003596	.004141	-.000251	.001061	-.000342	-.001711
P9709	2006-02-27	2	-.002048	.000953	.001125	-.001115	.000888	-.000240	-.000622	.000156	-.001144	-.002444
P9709	2006-02-27	3	-.002048	.000953	.002339	.001595	.000032	.000150	-.001232	-.001083	.000334	-.000123
P9709	2006-02-24	2	.007953	.006953	-.002349	-.002297	.000049	-.000918	.002026	.001402	.000192	.000770
P9709	2006-02-24	1	.007953	.006953	-.002405	-.002561	-.000287	-.001653	.002495	.001290	-.000125	.000064
P9709	2006-02-24	3	.007953	.006953	-.003612	-.004059	.001106	.000272	.001930	.001622	.000689	.000757
P9709	2006-02-23	1	.002953	.002953	-.000132	-.000050	-.000002	.000349	-.002605	-.001275	.005811	.004301
P9709	2006-02-23	2	.002953	.002953	-.000272	-.000319	.000225	.000529	-.003571	-.002808	.003417	.002355
P9709	2006-02-23	3	.002953	.002953	.000523	.000648	-.001169	-.000994	-.002816	-.002459	.003132	.003046
P9709	2006-02-22	2	-.001048	-.002048	.001357	.001980	-.003459	-.003659	-.001478	-.002018	.004698	.005105
P9709	2006-02-22	1	-.001048	-.002048	.001669	.002176	-.002883	-.002710	-.001066	-.002067	.001798	.001896
P9709	2006-02-22	3	-.001048	-.002048	.000787	.000983	-.003044	-.003525	.000471	.000099	.004385	.004255
P9709	2006-02-21	1	.019953	.019953	-.003247	-.003419	-.001617	-.001192	-.002541	-.002778	-.000667	-.001062
P9709	2006-02-21	2	.019953	.019953	-.003274	-.003353	-.001307	-.000972	-.000779	-.000325	.001937	.001584
P9709	2006-02-21	3	.019953	.019953	-.004561	-.004812	-.001824	-.001431	.000013	.000404	-.000683	-.000458
