MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9706	2011-01-06	-.006063	-.006063	.004691	.004937	.000280	-.001531
P9705	2011-01-06	-.015063	-.014063	.004236	.003305	.009257	.010751
P9707	2011-01-06	-.000063	-.000063	.004951	.005150	.003502	.003735
P9709	2011-01-06	-.006063	-.006063	.004399	.004517	-.000177	-.002195
P9709	2011-01-05	-.005063	-.004063	.009551	.007786	.001505	.001127
P9707	2011-01-05	-.001063	-.000063	.002296	.000440	.006627	.003005
P9705	2011-01-05	.000938	-.000063	.005230	.006753	-.002140	-.004377
P9710	2011-01-05	-.005063	-.004063	.009512	.007741	.001605	.001233
P9706	2011-01-05	-.005063	-.004063	.009526	.007730	.001469	.001046
P9706	2011-01-04	.015938	.015938	.002669	.003174	.004466	.005480
P9707	2011-01-04	.012938	.012938	-.003826	-.003712	.000319	.000599
P9710	2011-01-04	.014938	.015938	.002306	.002663	.004195	.005078
P9705	2011-01-04	.017938	.018938	-.004673	-.004080	.010030	.009230
P9709	2011-01-04	.015938	.015938	.002550	.002916	.004289	.005096
P9709	2010-12-31	.016938	.018938	.003944	.004856	-.006405	-.006878
P9707	2010-12-31	.019938	.018938	-.000083	.000249	.003628	.003291
P9706	2010-12-31	.016938	.018938	.003939	.004886	-.006425	-.006858
P9705	2010-12-31	.018938	.018938	-.009793	-.009053	.005475	.004213
P9710	2010-12-31	.016938	.018938	.003910	.004826	-.006078	-.006507
P9705	2010-12-30	.002938	.002938	.001476	.000995	.005150	.005813
P9707	2010-12-30	-.000063	.000938	.006339	.005728	.000906	.000263
P9710	2010-12-30	.003938	.002938	.000498	-.000321	-.004913	-.004340
P9706	2010-12-30	.003938	.003938	.000343	-.000417	-.005180	-.004463
P9709	2010-12-30	.003938	.003938	.000264	-.000518	-.005297	-.004614
P9709	2010-12-29	.007938	.008938	.008945	.008052	-.004259	-.004135
P9706	2010-12-29	.007938	.008938	.008819	.007914	-.004459	-.004364
P9710	2010-12-29	.007938	.008938	.008837	.008064	-.004077	-.003926
P9707	2010-12-29	.005938	.005938	.005823	.008199	-.002080	-.001550
P9705	2010-12-29	.023938	.022938	.002567	.004841	.004059	.000626
P9706	2010-12-28	-.018063	-.018063	-.008019	-.008953	.000742	.000607
P9710	2010-12-28	-.018063	-.018063	-.007422	-.008657	.000549	.000115
P9705	2010-12-28	-.015063	-.014063	.020006	.024081	.005595	-.000511
P9707	2010-12-28	-.020063	-.019063	.001080	-.002258	-.004180	-.004587
P9709	2010-12-28	-.018063	-.018063	-.007961	-.009003	.000797	.000463
P9709	2010-12-27	-.020063	-.020063	-.011196	-.009384	.004524	.004196
P9707	2010-12-27	-.019063	-.018063	.003632	.000416	.001716	.001234
P9705	2010-12-27	-.037063	-.036063	.006666	.006740	.018578	.018545
P9706	2010-12-27	-.020063	-.020063	-.011088	-.009212	.004713	.004509
P9710	2010-12-27	-.020063	-.020063	-.010767	-.009211	.004829	.004408
P9706	2010-12-24	-.008053	-.009053	-.008470	-.006838	.004207	.004012
P9707	2010-12-24	-.010053	-.010053	-.005519	-.004893	.003197	.003919
P9705	2010-12-24	-.027053	-.027053	-.009731	-.010175	.000648	.001389
P9710	2010-12-24	-.008053	-.010053	-.008437	-.007088	.003900	.003514
P9709	2010-12-24	-.008053	-.010053	-.008655	-.007204	.003894	.003388
P9709	2010-12-23	-.009053	-.010053	-.009345	-.007990	.003103	.003590
P9705	2010-12-23	-.023053	-.024053	.005147	.005305	.003912	.003635
P9707	2010-12-23	-.005053	-.005053	-.000482	.001580	.001664	.001475
P9710	2010-12-23	-.009053	-.010053	-.008849	-.007562	.003121	.003613
P9706	2010-12-23	-.009053	-.010053	-.009289	-.007910	.003182	.003701
P9707	2010-12-22	-.000053	-.001053	-.003822	-.002154	-.001415	-.002102
P9710	2010-12-22	-.008053	-.008053	.000928	-.000509	-.000118	.000414
P9706	2010-12-22	-.009053	-.009053	.001461	.000022	-.000447	.000374
P9705	2010-12-22	-.002053	-.000053	.004543	.005884	-.020890	-.022771
P9709	2010-12-22	-.009053	-.008053	.001446	-.000114	-.000474	.000163
P9709	2010-12-21	.017947	.016947	-.002174	-.000264	.007158	.008292
P9710	2010-12-21	.016947	.016947	-.002148	-.000247	.007012	.008254
P9706	2010-12-21	.017947	.016947	-.001868	.000327	.007636	.009220
P9707	2010-12-21	.012947	.012947	.000585	.001443	.006487	.008594
P9705	2010-12-21	.001947	.002947	.002991	.003787	.010340	.009096
P9706	2010-12-20	-.014053	-.014053	.001729	.001527	.001164	.000688
P9710	2010-12-20	-.014053	-.014053	.002230	.001857	.000637	.000052
P9705	2010-12-20	-.013053	-.013053	-.004874	-.005785	-.005370	-.004176
P9707	2010-12-20	-.012053	-.012053	.007402	.004634	-.003014	-.002090
P9709	2010-12-20	-.014053	-.014053	.001799	.001586	.001256	.000754
P9709	2010-12-17	-.002053	-.000053	.004070	.004188	-.000559	-.001623
P9705	2010-12-17	.008947	.009947	.001731	.001885	.002669	.002433
P9706	2010-12-17	-.002053	-.001053	.003916	.003881	-.000774	-.002052
P9710	2010-12-17	-.002053	-.000053	.004517	.004490	-.000410	-.001380
P9707	2010-12-17	.000947	.000947	.007923	.006822	-.005588	-.004628
P9705	2010-12-16	.008947	.008947	.008611	.009417	.004077	.002898
P9706	2010-12-16	-.004053	-.003053	.004490	.003803	-.001287	-.000307
P9707	2010-12-16	-.001053	-.001053	.002226	.003136	.001979	.002869
P9710	2010-12-16	-.004053	-.003053	.004705	.004199	-.000810	.000332
P9709	2010-12-16	-.004053	-.003053	.004693	.004099	-.000959	.000184
P9709	2010-12-15	-.006053	-.005053	.004431	.003481	-.003406	-.002597
P9706	2010-12-15	-.006053	-.005053	.004366	.003427	-.003507	-.002685
P9705	2010-12-15	-.000053	-.000053	-.001461	-.000744	-.023886	-.025057
P9710	2010-12-15	-.006053	-.005053	.004147	.003264	-.003254	-.002462
P9707	2010-12-15	-.001053	-.001053	.000317	.001363	-.008877	-.009454
P9705	2010-12-14	.006947	.005947	-.001942	-.003155	.002555	.004446
P9706	2010-12-14	.002947	.002947	.011402	.010918	-.002806	-.004365
P9707	2010-12-14	.004947	.005947	.004269	.004402	.002482	.002666
P9710	2010-12-14	.002947	.002947	.011010	.010571	-.002966	-.004610
P9709	2010-12-14	.002947	.002947	.011285	.010791	-.002978	-.004545
P9709	2010-12-13	.028947	.028947	.001335	-.000280	-.001453	.000079
P9710	2010-12-13	.028947	.028947	.001288	-.000232	-.001377	.000236
P9705	2010-12-13	.035947	.035947	.020358	.020965	-.012502	-.013471
P9707	2010-12-13	.021947	.020947	.000574	-.000127	.002516	.002939
P9706	2010-12-13	.028947	.028947	.001233	-.000429	-.001616	-.000157
P9705	2010-12-10	.020947	.020947	.006814	.007707	-.000009	-.001364
P9706	2010-12-10	.010947	.011947	.000922	.001495	-.000034	-.000285
P9710	2010-12-10	.010947	.011947	.000955	.001584	.000199	-.000017
P9707	2010-12-10	.005947	.005947	.003483	.003714	-.001769	-.002898
P9709	2010-12-10	.010947	.011947	.001016	.001638	.000110	-.000060
P9709	2010-12-09	-.015053	-.015053	-.004759	-.003723	.009034	.007916
P9710	2010-12-09	-.015053	-.015053	-.004353	-.003394	.008640	.007634
P9707	2010-12-09	-.014053	-.013053	-.001544	-.000339	-.000886	-.000899
P9705	2010-12-09	-.009053	-.008053	-.015811	-.017472	.005137	.007564
P9706	2010-12-09	-.015053	-.015053	-.005014	-.004235	.008659	.007157
P9705	2010-12-08	-.002053	-.003053	-.006530	-.008391	-.004052	-.001350
P9710	2010-12-08	-.008053	-.008053	.006584	.007145	-.001758	-.002154
P9706	2010-12-08	-.009053	-.008053	.006623	.007076	-.002177	-.002675
P9707	2010-12-08	.001947	.001947	.001740	.000773	-.000956	-.001105
P9709	2010-12-08	-.009053	-.008053	.006670	.007230	-.002112	-.002455
P9709	2010-12-07	.007947	.008947	.003337	.004684	-.002939	-.003495
P9707	2010-12-07	.005947	.006947	.006308	.008692	.004550	.005875
P9710	2010-12-07	.007947	.008947	.003336	.004645	-.002852	-.003450
P9705	2010-12-07	.021947	.022947	.000968	.001004	-.002291	-.002368
P9706	2010-12-07	.007947	.008947	.003288	.004636	-.003018	-.003581
P9706	2010-12-06	.002947	.001947	-.015026	-.013093	.008104	.011008
P9705	2010-12-06	-.021053	-.022053	-.001003	-.001156	-.010700	-.010459
P9710	2010-12-06	.002947	.000947	-.014305	-.012552	.007881	.010644
P9707	2010-12-06	-.007053	-.007053	.001941	.002417	.000885	.001278
P9709	2010-12-06	.002947	.000947	-.014996	-.013043	.008145	.011062
P9709	2010-12-03	-.001053	-.002053	-.005077	-.005485	.001672	.003208
P9706	2010-12-03	-.000053	-.001053	-.004778	-.004908	.002142	.004120
P9707	2010-12-03	.005947	.004947	-.005403	-.003371	-.002074	-.000356
P9710	2010-12-03	-.000053	-.002053	-.005189	-.005479	.001800	.003236
P9705	2010-12-03	-.017053	-.017053	-.002294	-.001699	.003181	.002364
P9705	2010-12-02	-.000053	-.000053	.005608	.004334	-.012521	-.010703
P9707	2010-12-02	.008947	.007947	.004715	.004597	.004594	.005287
P9710	2010-12-02	.007947	.007947	.001290	.000095	.004853	.004887
P9706	2010-12-02	.007947	.007947	.001176	-.000150	.005193	.005020
P9709	2010-12-02	.007947	.007947	.001091	-.000197	.005068	.004953
P9709	2010-12-01	-.000053	.000947	.003107	.002184	.002931	.001981
P9705	2010-12-01	-.006053	-.006053	-.008201	-.006203	.000995	-.001919
P9710	2010-12-01	-.000053	.000947	.002271	.001228	.002620	.001395
P9707	2010-12-01	.003947	.005947	-.007163	-.010639	-.004184	-.008958
P9706	2010-12-01	-.000053	.000947	.003356	.002615	.003303	.002621
P9707	2010-11-30	-.021053	-.021053	.002376	.004558	.021092	.024845
P9705	2010-11-30	-.035053	-.034053	.024246	.024622	-.005230	-.005741
P9710	2010-11-30	-.018053	-.019053	-.009944	-.010652	.004402	.005386
P9706	2010-11-30	-.017053	-.018053	-.010132	-.010784	.003444	.004792
P9709	2010-11-30	-.017053	-.018053	-.010289	-.011104	.003179	.004246
P9709	2010-11-29	-.000053	-.000053	.003774	.002909	-.001847	-.001676
P9706	2010-11-29	-.000053	-.000053	.003642	.002655	-.002071	-.002114
P9705	2010-11-29	.014947	.014947	.014591	.015204	.007739	.006862
P9710	2010-11-29	-.000053	-.000053	.003862	.003180	-.001279	-.000940
P9707	2010-11-29	-.003053	-.005053	.005718	.008031	.005833	.006954
P9710	2010-11-26	-.009053	-.008053	.005418	.004788	-.007821	-.008168
P9705	2010-11-26	.007947	.007947	.004188	.004325	-.002026	-.002447
P9706	2010-11-26	-.009053	-.009053	.005626	.004810	-.008539	-.009052
P9707	2010-11-26	-.008053	-.007053	-.000729	-.002434	-.011801	-.015292
P9709	2010-11-26	-.009053	-.008053	.005927	.005334	-.008100	-.008291
P9709	2010-11-25	.011947	.010947	-.000223	-.001518	.002075	.002137
P9710	2010-11-25	.011947	.010947	.000301	-.000695	.002145	.002701
P9706	2010-11-25	.011947	.010947	.000351	-.000512	.002968	.003713
P9705	2010-11-25	-.018053	-.019053	.012784	.013112	-.023733	-.024350
P9707	2010-11-25	.009947	.008947	.012384	.013222	.015136	.022670
P9705	2010-11-24	.022947	.021947	-.010469	-.009957	-.007944	-.008688
P9707	2010-11-24	.015947	.015947	.011662	.009429	.001244	-.001140
P9706	2010-11-24	.011947	.014947	.012118	.011044	-.006640	-.006666
P9710	2010-11-24	.011947	.014947	.011959	.010954	-.006317	-.006293
P9709	2010-11-24	.011947	.014947	.012109	.011083	-.006649	-.006596
P9709	2010-11-23	-.019053	-.017053	.003475	.005629	-.001953	-.004025
P9706	2010-11-23	-.019053	-.018053	.003199	.005003	-.002357	-.004947
P9705	2010-11-23	.006947	.009947	.008669	.006109	.014859	.018856
P9707	2010-11-23	-.004053	-.006053	-.007659	-.008648	-.004255	-.006208
P9710	2010-11-23	-.018053	-.017053	.003039	.005034	-.002109	-.004007
P9707	2010-11-22	.008947	.007947	-.001530	.000486	-.001238	-.002884
P9706	2010-11-22	-.000053	.000947	.015948	.014760	-.007375	-.006273
P9705	2010-11-22	.014947	.012947	-.013452	-.013645	.009841	.010095
P9710	2010-11-22	.000947	.000947	.015411	.014436	-.007330	-.006269
P9709	2010-11-22	-.000053	.000947	.015979	.014791	-.007309	-.006188
P9709	2010-11-19	.010947	.013947	.015113	.016301	-.009022	-.009395
P9705	2010-11-19	.043947	.043947	-.009058	-.008156	.010005	.008609
P9707	2010-11-19	.019947	.019947	.003689	.002932	.001289	-.000301
P9706	2010-11-19	.010947	.012947	.014764	.015727	-.009593	-.010356
P9710	2010-11-19	.011947	.013947	.014742	.015891	-.008625	-.008965
P9706	2010-11-18	.012947	.011947	-.000578	.000063	-.003158	-.004683
P9710	2010-11-18	.012947	.011947	-.000792	-.000266	-.003077	-.004683
P9705	2010-11-18	.017947	.017947	.013920	.013622	-.000928	-.000373
P9707	2010-11-18	.013947	.013947	-.002738	-.002314	-.001820	-.002148
P9709	2010-11-18	.012947	.011947	-.000567	.000083	-.003141	-.004649
P9709	2010-11-17	-.023053	-.023053	-.009878	-.007041	.015047	.015253
P9707	2010-11-17	-.030053	-.028053	-.005813	-.005290	.009514	.011830
P9710	2010-11-17	-.023053	-.024053	-.009455	-.006795	.015201	.015309
P9706	2010-11-17	-.023053	-.023053	-.009958	-.006902	.014995	.015598
P9705	2010-11-17	-.036053	-.036053	.048715	.050644	-.037104	-.039940
P9705	2010-11-16	-.019053	-.020053	.001234	-.000949	.004497	.007871
P9706	2010-11-16	-.044053	-.042053	.010460	.010654	-.000307	-.000606
P9707	2010-11-16	-.030053	-.032053	.004282	.005923	-.005622	-.007490
P9710	2010-11-16	-.043053	-.041053	.010747	.011473	.000505	.000741
P9709	2010-11-16	-.044053	-.042053	.010980	.011634	.000450	.000826
P9709	2010-11-15	.011947	.012947	.010771	.011550	-.004158	-.005878
P9707	2010-11-15	.018947	.017947	.008389	.010701	-.004542	-.003666
P9706	2010-11-15	.011947	.011947	.010080	.010323	-.005276	-.007896
P9705	2010-11-15	.061947	.061947	-.005664	-.005862	.001869	.002158
P9710	2010-11-15	.011947	.012947	.011160	.011898	-.004221	-.005516
P9705	2010-11-12	-.031053	-.025053	-.018763	-.017951	.006644	.005429
P9707	2010-11-12	-.061053	-.060053	-.009758	-.011297	-.007394	-.009577
P9710	2010-11-12	-.053053	-.055053	-.011200	-.011465	.001117	.001818
P9706	2010-11-12	-.053053	-.055053	-.011265	-.011457	.001157	.001567
P9709	2010-11-12	-.053053	-.055053	-.011166	-.011277	.001373	.001975
P9709	2010-11-11	.008947	.005947	-.014059	-.016435	.008949	.013174
P9710	2010-11-11	.008947	.005947	-.013481	-.015980	.008563	.012953
P9706	2010-11-11	.008947	.006947	-.014020	-.016331	.008990	.013312
P9705	2010-11-11	-.007053	-.006053	-.013597	-.011440	.000465	-.002755
P9707	2010-11-11	-.001053	-.001053	.001012	-.000521	.003195	.004365
P9705	2010-11-10	.025947	.025947	-.001269	-.003791	.007878	.011518
P9710	2010-11-10	-.004053	-.003053	.007443	.007267	-.011815	-.009455
P9707	2010-11-10	.004947	.004947	.006428	.006589	-.006168	-.008464
P9706	2010-11-10	-.004053	-.004053	.007047	.006536	-.012856	-.010988
P9709	2010-11-10	-.004053	-.003053	.007405	.007265	-.012234	-.009730
P9709	2010-11-09	-.006053	-.005053	.009437	.008627	-.013537	-.014083
P9706	2010-11-09	-.006053	-.005053	.009354	.008442	-.013693	-.014424
P9705	2010-11-09	.007947	.006947	.013276	.011477	-.015638	-.012968
P9707	2010-11-09	.005947	.005947	.002175	.003109	.001716	.001335
P9710	2010-11-09	-.006053	-.004053	.009215	.008535	-.013114	-.013921
P9707	2010-11-08	.012947	.011947	.010262	.011701	.011344	.011562
P9710	2010-11-08	.010947	.011947	.011608	.011290	.001960	.001394
P9705	2010-11-08	.033947	.034947	.007007	.008258	.002728	.000887
P9706	2010-11-08	.009947	.010947	.011606	.011044	.001086	.000334
P9709	2010-11-08	.010947	.011947	.011744	.011264	.001315	.000703
P9709	2010-11-05	.014947	.013947	.001590	.002416	.003215	.002880
P9710	2010-11-05	.014947	.013947	.001616	.002408	.002840	.002626
P9705	2010-11-05	.018947	.019947	.005380	.003668	.008085	.010782
P9707	2010-11-05	.012947	.012947	-.004235	-.002207	-.005327	-.002081
P9706	2010-11-05	.014947	.013947	.001695	.002576	.003391	.003151
P9706	2010-11-04	.018947	.018947	.003223	.000986	-.003346	-.001937
P9705	2010-11-04	.015947	.016947	.004046	.004014	.003832	.003815
P9707	2010-11-04	.015947	.015947	-.001059	-.001735	-.010190	-.011300
P9710	2010-11-04	.018947	.018947	.002923	.000624	-.003734	-.002392
P9709	2010-11-04	.018947	.018947	.003103	.000801	-.003506	-.002182
P9709	2010-11-03	-.008053	-.008053	-.001900	-.002561	.000907	.001153
P9705	2010-11-03	-.035053	-.035053	-.005128	-.005505	.008879	.009609
P9706	2010-11-03	-.008053	-.007053	-.001306	-.001652	.001832	.002584
P9710	2010-11-03	-.008053	-.008053	-.001879	-.002539	.000488	.000521
P9707	2010-11-03	-.004053	-.004053	-.006605	-.005449	-.010108	-.011855
P9706	2010-11-02	-.004053	-.003053	.004792	.005015	.001107	.000728
P9710	2010-11-02	-.005053	-.003053	.004316	.004151	-.000273	-.000951
P9707	2010-11-02	-.004053	-.005053	.008446	.009943	-.004164	-.000137
P9705	2010-11-02	-.032053	-.031053	.006954	.006787	.014226	.014515
P9709	2010-11-02	-.005053	-.003053	.004092	.003889	.000019	-.001043
P9709	2010-11-01	.026947	.026947	-.001403	-.001203	-.002583	-.002219
P9710	2010-11-01	.026947	.026947	-.001516	-.001350	-.002272	-.001934
P9706	2010-11-01	.026947	.025947	-.001876	-.001975	-.003306	-.003404
P9707	2010-11-01	.019947	.020947	-.003948	-.005108	.000399	.001075
P9705	2010-11-01	.040947	.039947	-.002849	-.000772	.000889	-.002270
P9705	2010-10-29	.026947	.026947	.001019	.001562	.013887	.013056
P9710	2010-10-29	-.003053	-.002053	.013707	.010686	-.003140	-.003078
P9706	2010-10-29	-.003053	-.003053	.013964	.010598	-.004034	-.004229
P9707	2010-10-29	.005947	.005947	.003725	.002856	-.003987	-.005403
P9709	2010-10-29	-.003053	-.002053	.014275	.011142	-.003541	-.003358
P9709	2010-10-28	-.001053	-.000053	.005340	.006410	.004525	.004403
P9710	2010-10-28	-.001053	-.000053	.005336	.006390	.004500	.004348
P9706	2010-10-28	-.001053	-.000053	.005325	.006337	.004510	.004305
P9707	2010-10-28	.004947	.004947	.004652	.005524	.004212	.004680
P9705	2010-10-28	.009947	.009947	-.013652	-.014793	.008292	.010023
P9710	2010-10-27	-.014053	-.013053	.008294	.008470	.000961	.000131
P9707	2010-10-27	.001947	.000947	-.003968	-.003828	.002074	.002319
P9706	2010-10-27	-.014053	-.014053	.008863	.009251	.001271	.000583
P9705	2010-10-27	-.005053	-.005053	.001423	.001652	-.002117	-.002396
P9709	2010-10-27	-.014053	-.014053	.008584	.008739	.000847	-.000191
P9709	2010-10-26	-.004053	-.003053	.015356	.012090	-.006727	-.004189
P9710	2010-10-26	-.003053	-.003053	.014728	.011660	-.006559	-.003982
P9705	2010-10-26	.003947	.003947	-.003255	-.002908	-.027107	-.027830
P9706	2010-10-26	-.004053	-.003053	.015459	.012353	-.006586	-.003821
P9707	2010-10-26	.001947	.000947	.004653	.004833	-.009383	-.007892
P9706	2010-10-25	.025947	.026947	-.001807	-.000953	-.005847	-.004892
P9707	2010-10-25	.018947	.018947	.002188	.003900	.003384	.005749
P9710	2010-10-25	.025947	.025947	-.001651	-.000689	-.005921	-.004859
P9705	2010-10-25	.027947	.027947	.011140	.011621	-.002980	-.003672
P9709	2010-10-25	.025947	.026947	-.001803	-.000971	-.005844	-.004930
P9709	2010-10-22	-.000053	-.000053	.009425	.007531	-.009206	-.007653
P9705	2010-10-22	.022947	.021947	.008758	.009556	.004781	.003331
P9710	2010-10-22	-.000053	-.000053	.009458	.007595	-.009353	-.007787
P9707	2010-10-22	.001947	.003947	.001132	-.001697	-.000156	-.002456
P9706	2010-10-22	-.000053	-.000053	.009106	.007017	-.009732	-.008522
P9707	2010-10-21	.004947	.004947	-.003267	-.004547	-.001035	-.003575
P9705	2010-10-21	-.007053	-.006053	.006975	.007026	.035978	.035679
P9706	2010-10-21	-.004053	-.004053	.013623	.012145	-.001554	-.001455
P9710	2010-10-21	-.004053	-.004053	.012255	.010500	-.002931	-.003520
P9709	2010-10-21	-.004053	-.004053	.013068	.011255	-.002404	-.002831
P9709	2010-10-20	.003947	.002947	-.004911	-.000536	-.010402	-.011580
P9710	2010-10-20	.003947	.002947	-.004884	-.000701	-.009621	-.010751
P9706	2010-10-20	.003947	.002947	-.005228	-.001099	-.010893	-.012465
P9707	2010-10-20	-.004053	-.002053	.001723	-.001410	-.005653	-.009000
P9705	2010-10-20	.006947	.006947	-.002705	-.003109	-.022144	-.021616
P9706	2010-10-19	.019953	.017953	.008844	.007600	-.013583	-.013551
P9707	2010-10-19	.013953	.014953	.012136	.011385	-.006545	-.006050
P9710	2010-10-19	.019953	.018953	.009849	.009524	-.011433	-.010181
P9705	2010-10-19	.070953	.070953	.009889	.009930	-.011508	-.011472
P9709	2010-10-19	.019953	.018953	.009948	.009495	-.011885	-.010618
P9709	2010-10-18	-.006048	-.007048	-.010561	-.007574	.013687	.011981
P9705	2010-10-18	-.013048	-.014048	.000388	.001822	-.009426	-.011462
P9706	2010-10-18	-.006048	-.007048	-.010425	-.007314	.013941	.012470
P9707	2010-10-18	-.003048	-.004048	-.015913	-.014665	.015513	.015333
P9710	2010-10-18	-.006048	-.007048	-.010601	-.007632	.013923	.012738
P9705	2010-10-15	-.017048	-.018048	-.004196	-.003079	.001990	.000450
P9710	2010-10-15	.027953	.026953	-.031578	-.027995	.015411	.013196
P9706	2010-10-15	.028953	.028953	-.032734	-.028622	.016354	.014108
P9707	2010-10-15	.011953	.012953	-.002487	-.004547	.008494	.007319
P9709	2010-10-15	.028953	.027953	-.033017	-.029123	.015877	.013250
P9709	2010-10-14	-.001048	.000953	-.032517	-.027947	.013660	.015088
P9705	2010-10-14	-.006048	-.007048	-.021322	-.021141	.005316	.004957
